r1,r2,a1,b1,a2,b2,a3,b3,a4,b4,ratio
264,125,6,5,4,5,11,5,0,0,2.112
37125,17576,15,13,11,13,15,13,15,8,2.1122553482020936
1540,729,8,9,10,9,11,12,7,3,2.112482853223594
169,80,13,15,13,10,15,8,0,0,2.1125
1331,630,11,13,11,10,11,9,13,7,2.1126984126984127
3328,1575,8,9,8,7,13,15,12,5,2.1130158730158732
5625,2662,10,11,10,11,15,11,15,8,2.1130728775356875
2500,1183,10,9,10,13,15,13,15,7,2.113271344040575
18225,8624,15,14,9,11,9,7,15,8,2.1132884972170687
4394,2079,8,9,13,11,13,12,13,7,2.1135161135161136
35672,16875,14,15,14,15,14,15,13,5,2.1138962962962964
1512,715,14,13,9,11,12,5,0,0,2.114685314685315
4095,1936,13,11,7,8,9,11,5,2,2.115185950413223
55,26,15,13,11,6,0,0,0,0,2.1153846153846154
9477,4480,9,8,9,10,9,8,13,7,2.1154017857142855
28561,13500,13,12,13,15,13,15,13,5,2.1156296296296295
256,121,8,7,8,11,14,11,2,1,2.115702479338843
1625,768,5,6,5,4,13,12,15,8,2.1158854166666665
2592,1225,4,5,8,7,9,7,9,5,2.115918367346939
8450,3993,10,11,10,11,13,11,13,6,2.1162033558727775
400,189,8,9,10,9,15,7,0,0,2.1164021164021163
4563,2156,13,14,13,11,9,10,15,7,2.1164192949907235
726,343,8,7,11,14,9,7,11,6,2.116618075801749
1323,625,14,15,9,10,7,5,9,5,2.1168
343,162,7,6,7,9,7,3,0,0,2.117283950617284
847,400,11,10,7,8,11,5,0,0,2.1175
2912,1375,14,15,12,11,13,15,12,5,2.1178181818181816
7875,3718,14,13,10,11,15,13,15,8,2.1180742334588487
14641,6912,11,12,11,12,11,8,11,6,2.1182002314814814
15379,7260,13,11,7,10,13,11,13,6,2.11831955922865
286,135,13,15,11,9,2,1,0,0,2.1185185185185187
10985,5184,13,12,5,6,13,12,13,6,2.119020061728395
1350,637,15,14,12,13,15,7,0,0,2.119309262166405
441,208,14,13,7,8,9,4,0,0,2.1201923076923075
1792,845,8,9,12,13,14,13,12,5,2.1207100591715977
2916,1375,9,10,12,11,9,10,12,5,2.120727272727273
70,33,10,11,7,3,0,0,0,0,2.121212121212121
297,140,15,14,11,10,9,5,0,0,2.1214285714285714
1375,648,5,6,10,9,11,9,15,8,2.121913580246914
7605,3584,13,12,13,14,9,8,15,8,2.1219308035714284
6655,3136,15,14,11,14,11,8,11,6,2.1221301020408165
19773,9317,13,11,9,11,13,11,13,7,2.122249651175271
104,49,8,7,13,7,0,0,0,0,2.122448979591837
637,300,14,15,7,8,13,5,0,0,2.1233333333333335
18634,8775,14,15,11,9,11,13,11,5,2.1235327635327637
11011,5184,11,12,11,12,13,12,7,3,2.1240354938271606
1215,572,15,13,9,11,9,4,0,0,2.124125874125874
9464,4455,8,9,13,11,7,9,13,5,2.124354657687991
7744,3645,8,9,11,9,8,9,11,5,2.124554183813443
1859,875,13,15,13,10,6,7,11,5,2.1245714285714286
12375,5824,15,14,11,13,5,4,15,8,2.1248282967032965
1800,847,10,11,12,11,15,7,0,0,2.125147579693034
729,343,6,7,9,7,6,7,9,4,2.1253644314868803
625,294,15,14,5,6,10,9,15,7,2.1258503401360542
1029,484,9,11,14,11,7,8,7,3,2.12603305785124
1078,507,14,13,11,13,7,3,0,0,2.126232741617357
1701,800,9,8,9,10,9,10,7,3,2.12625
1225,576,5,6,5,4,7,8,7,3,2.126736111111111
3456,1625,12,13,6,5,4,5,12,5,2.1267692307692307
1089,512,9,8,11,12,9,8,11,6,2.126953125
2240,1053,14,13,8,9,8,9,5,2,2.127255460588794
117,55,13,11,9,5,0,0,0,0,2.1272727272727274
968,455,11,13,8,7,11,5,0,0,2.1274725274725275
715,336,13,12,11,14,5,2,0,0,2.1279761904761907
5408,2541,8,9,13,11,12,11,13,7,2.1282959464777647
2816,1323,8,9,8,7,8,7,11,6,2.128495842781557
8450,3969,13,14,10,9,10,9,13,7,2.128999748047367
4312,2025,14,15,11,10,8,9,7,3,2.1293827160493826
10647,5000,9,10,13,10,7,10,13,5,2.1294
1331,625,11,10,11,15,11,10,12,5,2.1296
14175,6656,9,8,7,8,15,13,15,8,2.129657451923077
8281,3888,13,12,7,9,7,6,13,6,2.12988683127572
2835,1331,9,11,15,11,9,11,7,3,2.129977460555973
360,169,12,13,12,13,5,2,0,0,2.1301775147928996
6561,3080,9,10,9,7,9,11,9,4,2.130194805194805
8788,4125,13,15,13,10,8,11,13,5,2.1304242424242426
375,176,5,6,15,11,15,8,0,0,2.1306818181818183
13365,6272,9,8,11,14,9,7,15,8,2.1308992346938775
24167,11340,13,14,13,15,13,9,11,6,2.1311287477954144
12636,5929,9,11,9,7,12,11,13,7,2.1312194299207285
2925,1372,15,14,13,14,15,7,0,0,2.131924198250729
2744,1287,14,13,7,9,14,11,2,1,2.132090132090132
693,325,14,13,11,10,9,5,0,0,2.1323076923076925
273,128,9,8,7,8,13,6,0,0,2.1328125
1331,624,11,13,11,8,11,6,0,0,2.1330128205128207
32,15,8,9,12,5,0,0,0,0,2.1333333333333333
845,396,13,12,10,11,13,6,0,0,2.1338383838383836
1210,567,10,9,11,14,4,3,11,6,2.1340388007054676
16731,7840,13,14,13,14,11,10,9,4,2.1340561224489796
3969,1859,14,13,9,11,14,13,9,4,2.13501882732652
2197,1029,13,14,13,14,4,3,13,7,2.1350826044703597
4004,1875,14,15,11,10,4,5,13,5,2.135466666666667
5775,2704,15,13,7,8,15,13,11,6,2.135724852071006
2187,1024,9,8,9,10,9,8,15,8,2.1357421875
15379,7200,13,12,13,12,7,10,13,5,2.135972222222222
3360,1573,12,13,10,11,12,11,7,3,2.1360457724094086
17303,8100,13,15,11,9,11,10,11,6,2.1361728395061728
972,455,12,13,9,7,9,5,0,0,2.1362637362637362
250,117,10,9,10,13,5,2,0,0,2.1367521367521367
5265,2464,9,8,13,14,9,11,5,2,2.1367694805194803
5445,2548,11,13,9,7,11,14,5,2,2.1369701726844585
1152,539,4,5,8,7,12,11,15,7,2.137291280148423
12675,5929,13,11,10,11,15,14,13,7,2.1377972676673975
2200,1029,8,7,11,14,10,9,15,7,2.1379980563654035
588,275,14,15,14,11,9,5,0,0,2.138181818181818
2673,1250,9,10,6,5,11,10,9,5,2.1384
77,36,7,6,11,6,0,0,0,0,2.138888888888889
11979,5600,11,10,11,14,9,8,11,5,2.1391071428571427
11648,5445,13,11,8,11,14,15,8,3,2.13921028466483
1872,875,6,5,13,15,6,7,12,5,2.1394285714285712
10125,4732,15,14,12,13,15,13,15,8,2.139687235841082
520,243,8,9,10,9,13,6,0,0,2.139917695473251
6591,3080,13,14,13,11,9,10,13,6,2.139935064935065
1573,735,11,10,11,14,13,14,8,3,2.140136054421769
4704,2197,14,13,14,13,9,13,8,3,2.141101502048248
1225,572,7,8,15,11,10,13,7,3,2.1416083916083917
891,416,9,8,11,13,9,4,0,0,2.141826923076923
13013,6075,14,15,13,15,13,9,11,6,2.142057613168724
1296,605,9,11,12,11,12,5,0,0,2.1421487603305787
12672,5915,12,13,8,7,11,13,12,5,2.1423499577345733
7000,3267,10,9,10,11,10,11,7,3,2.14263850627487
22815,10648,13,11,9,11,13,11,15,8,2.142655897821187
15,7,15,7,0,0,0,0,0,0,2.142857142857143
343,160,14,15,7,8,7,6,9,4,2.14375
10400,4851,10,9,10,11,8,7,13,7,2.1438878581735725
5148,2401,8,7,11,14,9,7,13,7,2.144106622240733
6272,2925,14,15,14,15,12,13,8,3,2.1442735042735044
637,297,13,11,7,9,7,3,0,0,2.144781144781145
6776,3159,14,13,8,9,11,9,11,6,2.144982589427034
429,200,9,8,11,15,13,5,0,0,2.145
3375,1573,12,13,10,11,15,11,15,8,2.1455816910362366
17303,8064,11,12,11,12,11,8,13,7,2.1457093253968256
676,315,8,9,13,14,13,5,0,0,2.146031746031746
8100,3773,15,14,12,11,6,7,15,7,2.146832759077657
9072,4225,12,13,12,13,7,5,9,5,2.1472189349112427
9800,4563,10,9,10,13,14,13,7,3,2.1477098400175323
189,88,9,11,7,6,9,4,0,0,2.147727272727273
363,169,15,13,11,13,11,5,0,0,2.1479289940828403
24167,11250,13,15,13,10,11,15,13,5,2.1481777777777777
1536,715,12,13,6,5,8,11,8,3,2.1482517482517482
275,128,5,6,11,8,15,8,0,0,2.1484375
260,121,10,11,14,11,13,7,0,0,2.1487603305785123
1760,819,15,14,11,13,8,9,8,3,2.148962148962149
1053,490,9,10,9,7,13,7,0,0,2.1489795918367345
1625,756,15,14,5,6,10,9,13,6,2.1494708994708995
23595,10976,15,14,11,14,11,8,13,7,2.1496902332361514
3773,1755,7,6,7,9,14,13,11,5,2.14985754985755
8112,3773,6,7,8,7,13,11,13,7,2.1500132520540682
1344,625,14,15,6,5,4,5,12,5,2.1504
4725,2197,14,13,10,13,15,13,9,4,2.1506599908966773
1568,729,7,6,7,9,8,9,8,3,2.150891632373114
1183,550,13,11,7,10,13,5,0,0,2.150909090909091
484,225,11,10,11,15,8,3,0,0,2.151111111111111
1859,864,13,12,11,12,13,6,0,0,2.1516203703703702
4000,1859,15,13,10,11,10,13,8,3,2.1516944593867673
3645,1694,15,14,12,11,9,11,9,4,2.1517119244391973
17820,8281,11,13,9,7,12,13,15,7,2.151914020045888
3375,1568,15,14,15,14,15,8,0,0,2.152423469387755
9600,4459,8,7,10,13,8,7,15,7,2.152949091724602
2205,1024,7,8,5,4,7,8,9,4,2.1533203125
28,13,14,13,2,1,0,0,0,0,2.1538461538461537
9477,4400,9,8,9,10,9,11,13,5,2.1538636363636363
9801,4550,9,10,9,7,11,13,11,5,2.154065934065934
2275,1056,13,12,7,9,15,11,15,8,2.1543560606060606
3025,1404,11,12,11,9,10,13,5,2,2.1545584045584047
3861,1792,9,8,13,14,9,8,11,6,2.154575892857143
640,297,8,9,10,11,8,3,0,0,2.154882154882155
9126,4235,13,14,13,11,12,11,9,5,2.1548996458087366
528,245,8,7,11,14,12,5,0,0,2.1551020408163266
845,392,13,14,13,14,5,2,0,0,2.1556122448979593
9604,4455,14,15,14,11,7,9,7,3,2.155780022446689
539,250,14,15,9,10,7,5,11,6,2.156
6656,3087,8,9,8,7,8,7,13,7,2.1561386459345644
8281,3840,13,12,7,8,7,8,13,5,2.156510416666667
9317,4320,11,10,11,12,11,12,7,3,2.156712962962963
729,338,12,13,12,13,9,8,9,4,2.1568047337278107
1456,675,8,9,14,15,13,5,0,0,2.157037037037037
6075,2816,9,8,10,11,9,8,15,8,2.157315340909091
15379,7128,13,12,7,9,13,11,13,6,2.157547699214366
1573,729,11,12,11,9,8,9,13,6,2.157750342935528
2160,1001,12,13,12,11,15,7,0,0,2.157842157842158
14625,6776,13,11,10,11,15,14,15,8,2.158353010625738
1375,637,15,14,10,13,10,7,11,6,2.1585557299843012
3087,1430,14,13,7,8,14,11,9,5,2.1587412587412587
28561,13230,13,14,13,15,13,9,13,7,2.15880574452003
23716,10985,14,13,11,13,14,13,11,5,2.1589440145653165
2695,1248,14,13,7,8,11,12,5,2,2.159455128205128
784,363,9,11,14,11,7,9,8,3,2.159779614325069
9856,4563,14,13,8,9,11,13,8,3,2.159982467674775
54,25,9,10,12,5,0,0,0,0,2.16
175,81,5,6,10,9,7,3,0,0,2.1604938271604937
1521,704,9,8,13,15,13,11,15,8,2.1605113636363638
121,56,15,14,11,10,11,6,0,0,2.1607142857142856
832,385,8,7,8,11,13,5,0,0,2.161038961038961
10985,5082,13,11,10,11,13,12,13,7,2.16155057064148
2860,1323,10,9,11,14,4,3,13,7,2.1617535903250187
8918,4125,14,15,14,11,7,10,13,5,2.161939393939394
7007,3240,13,12,7,9,11,10,7,3,2.1626543209876545
3402,1573,9,11,14,11,12,13,9,4,2.1627463445645265
4752,2197,15,13,11,13,12,13,12,5,2.162949476558944
1352,625,13,15,13,10,4,5,12,5,2.1632
225,104,15,13,15,8,0,0,0,0,2.1634615384615383
2880,1331,10,11,12,11,12,11,2,1,2.163786626596544
20449,9450,13,15,11,9,11,10,13,7,2.163915343915344
2560,1183,12,13,8,7,10,13,8,3,2.163989856297549
5832,2695,6,7,9,7,9,11,12,5,2.1640074211502784
500,231,10,9,10,11,15,7,0,0,2.1645021645021645
1485,686,6,7,9,7,11,14,5,2,2.1647230320699706
5488,2535,14,13,14,15,14,13,2,1,2.1648915187376727
1715,792,7,8,14,11,5,6,7,3,2.16540404040404
693,320,9,8,7,8,11,5,0,0,2.165625
5200,2401,8,7,5,7,10,7,13,7,2.165764264889629
14641,6760,11,13,11,8,11,13,11,5,2.1658284023668637
6552,3025,9,11,14,11,13,15,12,5,2.1659504132231406
704,325,12,13,6,5,11,15,8,3,2.166153846153846
6655,3072,11,12,11,12,11,8,15,8,2.1663411458333335
13,6,13,6,0,0,0,0,0,0,2.1666666666666665
5324,2457,11,13,11,9,11,14,8,3,2.166870166870167
2048,945,8,9,8,7,8,9,12,5,2.1671957671957673
30375,14014,15,13,9,11,15,14,15,7,2.167475381761096
13520,6237,8,9,13,11,10,9,13,7,2.167708834375501
3718,1715,8,7,11,14,13,14,13,5,2.167930029154519
21952,10125,14,15,14,15,14,15,8,3,2.1680987654320987
13013,6000,13,12,11,10,7,10,13,5,2.168833333333333
4032,1859,12,13,12,13,12,11,7,3,2.168908015061861
14641,6750,11,10,11,15,11,9,11,5,2.169037037037037
525,242,10,11,14,11,15,8,0,0,2.169421487603306
1100,507,14,13,10,13,10,7,11,6,2.1696252465483234
243,112,9,8,9,10,15,7,0,0,2.169642857142857
4394,2025,13,12,13,15,13,15,8,3,2.1698765432098766
625,288,5,6,5,4,10,9,15,8,2.170138888888889
6912,3185,12,13,8,7,6,7,12,5,2.170172684458399
27225,12544,15,14,11,14,11,8,15,8,2.170360331632653
1170,539,15,14,12,11,13,7,0,0,2.170686456400742
3528,1625,14,13,14,15,9,10,12,5,2.171076923076923
6860,3159,14,13,7,9,10,9,7,3,2.1715732826843936
1911,880,13,11,7,10,7,5,15,8,2.171590909090909
847,390,14,13,11,10,11,6,0,0,2.1717948717948716
1792,825,14,15,12,11,8,9,12,5,2.1721212121212123
5005,2304,7,8,5,4,11,12,13,6,2.1723090277777777
2366,1089,13,11,7,9,10,11,13,5,2.172635445362718
176,81,8,9,4,3,11,6,0,0,2.1728395061728394
1521,700,9,10,13,14,13,5,0,0,2.172857142857143
2662,1225,11,10,11,14,8,7,11,5,2.1730612244897958
4225,1944,13,12,5,6,10,9,13,6,2.1733539094650207
20250,9317,9,11,15,11,10,11,15,7,2.1734463883224215
20449,9408,13,12,11,14,11,8,13,7,2.173575680272109
18000,8281,8,7,10,13,15,13,15,7,2.173650525298877
17576,8085,13,11,13,15,8,7,13,7,2.1739022881880024
735,338,14,13,14,13,15,8,0,0,2.1745562130177514
22022,10125,13,15,11,9,14,15,11,5,2.1750123456790122
7776,3575,9,10,12,13,12,11,12,5,2.1751048951048952
4455,2048,9,8,11,12,9,8,15,8,2.17529296875
2800,1287,14,13,10,11,5,6,8,3,2.1756021756021755
1053,484,13,11,9,11,9,4,0,0,2.175619834710744
198,91,15,14,11,13,12,5,0,0,2.1758241758241756
9216,4235,8,7,8,11,12,11,12,5,2.1761511216056673
975,448,15,14,13,12,15,8,0,0,2.1763392857142856
20280,9317,10,11,12,11,13,11,13,7,2.176666308897714
320,147,8,9,8,7,15,7,0,0,2.17687074829932
98,45,14,15,7,3,0,0,0,0,2.1777777777777776
1089,500,9,10,11,10,11,5,0,0,2.178
4235,1944,5,6,11,9,7,6,11,6,2.1784979423868314
4050,1859,12,13,12,13,15,11,15,8,2.1785906401291015
14641,6720,11,10,11,14,11,8,11,6,2.178720238095238
5824,2673,8,9,13,11,8,9,7,3,2.178825289936401
6591,3025,13,11,13,15,9,11,13,5,2.1788429752066114
1144,525,8,7,13,15,11,5,0,0,2.179047619047619
2197,1008,13,12,13,14,13,6,0,0,2.179563492063492
9720,4459,6,7,9,7,12,13,15,7,2.1798609553711596
567,260,14,13,9,10,9,4,0,0,2.1807692307692306
12285,5632,9,8,7,8,13,11,15,8,2.1812855113636362
1815,832,11,13,11,8,15,8,0,0,2.1814903846153846
24,11,9,11,8,3,0,0,0,0,2.1818181818181817
7744,3549,11,13,8,7,11,13,8,3,2.1820231051000283
2673,1225,9,10,9,7,11,14,12,5,2.1820408163265306
4225,1936,13,11,10,11,13,12,15,8,2.1823347107438016
275,126,10,9,11,14,5,2,0,0,2.1825396825396823
13689,6272,13,14,13,14,9,8,9,4,2.1825573979591835
3744,1715,6,7,8,7,13,14,12,5,2.183090379008746
3773,1728,7,6,7,8,7,6,11,6,2.183449074074074
32955,15092,13,14,13,11,13,14,15,7,2.183607209117413
273,125,14,15,9,10,13,5,0,0,2.184
23625,10816,15,13,7,8,15,13,15,8,2.184264053254438
3185,1458,7,6,7,9,10,9,13,6,2.184499314128944
1573,720,11,10,11,12,13,6,0,0,2.1847222222222222
4800,2197,15,13,10,13,12,13,8,3,2.1847974510696404
2187,1001,9,11,9,7,12,13,9,4,2.184815184815185
5408,2475,8,9,13,11,4,5,13,5,2.185050505050505
625,286,15,13,5,6,10,11,5,2,2.1853146853146854
22275,10192,15,14,11,13,15,14,9,4,2.1855376766091053
3718,1701,8,9,13,14,11,9,13,6,2.1857730746619635
12960,5929,9,11,8,7,12,11,15,7,2.1858660819699782
750,343,8,7,5,7,15,14,5,2,2.186588921282799
1323,605,9,11,14,11,14,15,9,4,2.1867768595041324
1848,845,14,13,11,13,12,5,0,0,2.18698224852071
2187,1000,9,8,9,10,9,10,12,5,2.187
35,16,7,6,15,8,0,0,0,0,2.1875
6655,3042,11,13,11,9,11,13,5,2,2.187705456936226
9801,4480,11,10,11,14,9,8,9,4,2.187723214285714
2912,1331,13,11,8,11,14,11,2,1,2.187828700225394
256,117,8,9,12,13,8,3,0,0,2.1880341880341883
4212,1925,9,10,12,11,13,14,12,5,2.1880519480519482
650,297,10,9,10,11,13,6,0,0,2.1885521885521886
429,196,15,14,11,10,13,7,0,0,2.188775510204082
19208,8775,14,15,14,15,14,13,7,3,2.188945868945869
7007,3200,7,8,13,10,7,8,11,5,2.1896875
6760,3087,8,9,13,14,10,7,13,7,2.189828312277292
2464,1125,14,15,11,10,4,5,8,3,2.1902222222222223
3645,1664,9,8,10,13,9,8,9,4,2.1905048076923075
1183,540,13,12,7,9,13,5,0,0,2.1907407407407407
2916,1331,9,11,15,11,9,11,12,5,2.1908339594290007
2662,1215,11,12,11,9,11,15,8,3,2.190946502057613
2592,1183,12,13,12,13,15,14,12,5,2.191039729501268
675,308,15,14,12,11,15,8,0,0,2.1915584415584415
3087,1408,7,8,14,11,7,8,9,4,2.192471590909091
13000,5929,10,11,10,11,10,7,13,7,2.1926125822229716
5265,2401,15,14,6,7,9,7,13,7,2.1928363182007495
1568,715,14,13,14,13,8,11,13,5,2.193006993006993
3564,1625,9,10,12,13,6,5,11,5,2.193230769230769
3185,1452,10,11,14,11,7,8,13,6,2.193526170798898
770,351,11,13,10,9,7,3,0,0,2.1937321937321936
351,160,9,8,9,10,13,6,0,0,2.19375
3993,1820,11,13,11,8,11,14,12,5,2.193956043956044
7168,3267,8,9,14,11,8,11,8,3,2.1940618304254667
384,175,4,5,8,7,12,5,0,0,2.1942857142857144
7865,3584,13,12,11,14,11,8,15,8,2.1944754464285716
33750,15379,15,13,10,13,15,13,15,7,2.1945510111190583
1600,729,8,9,10,9,8,9,5,2,2.1947873799725652
169,77,13,11,13,7,0,0,0,0,2.1948051948051948
968,441,8,7,11,15,11,9,15,7,2.195011337868481
5929,2700,14,15,11,10,7,6,11,6,2.195925925925926
8505,3872,9,11,14,11,9,8,15,8,2.196539256198347
1485,676,15,13,11,13,9,4,0,0,2.1967455621301775
8008,3645,8,9,14,15,13,9,11,6,2.196982167352538
2197,1000,13,15,13,10,3,4,13,5,2.197
3456,1573,12,13,10,11,12,11,12,5,2.1970756516211063
1125,512,5,6,5,4,9,8,15,8,2.197265625
2925,1331,13,11,10,11,9,11,5,2,2.197595792637115
200,91,15,14,10,13,8,3,0,0,2.197802197802198
9477,4312,9,11,9,7,9,8,13,7,2.1978200371057515
343,156,14,13,7,8,7,3,0,0,2.198717948717949
5280,2401,8,7,11,14,8,7,15,7,2.1990837151187006
3024,1375,14,15,12,11,9,10,12,5,2.1992727272727275
1960,891,10,9,7,9,14,11,2,1,2.1997755331088666
10647,4840,13,11,7,8,9,11,13,5,2.199793388429752
11,5,11,5,0,0,0,0,0,0,2.2
845,384,13,12,13,12,15,8,0,0,2.2005208333333335
6655,3024,11,12,11,9,5,7,11,4,2.200727513227513
8788,3993,13,11,8,11,13,11,13,6,2.2008514901076883
416,189,8,9,13,14,8,3,0,0,2.201058201058201
24167,10976,13,14,13,14,11,8,13,7,2.2018039358600583
4459,2025,14,15,14,15,7,6,13,6,2.201975308641975
24192,10985,12,13,12,13,14,13,12,5,2.2022758306781975
315,143,14,13,9,11,5,2,0,0,2.202797202797203
4840,2197,15,13,11,13,11,13,8,3,2.2030040964952207
8019,3640,9,10,9,7,11,13,9,4,2.203021978021978
7436,3375,13,15,13,10,11,15,8,3,2.2032592592592595
1375,624,5,6,5,4,11,13,5,2,2.203525641025641
15795,7168,9,8,13,14,9,8,15,8,2.2035435267857144
28561,12960,13,12,13,12,13,15,13,6,2.203780864197531
800,363,10,11,10,11,8,3,0,0,2.203856749311295
108,49,15,14,6,7,12,5,0,0,2.204081632653061
1250,567,5,6,10,9,10,9,15,7,2.2045855379188715
38025,17248,13,14,13,11,15,14,15,8,2.2046034322820036
3025,1372,15,14,11,14,11,9,15,7,2.204810495626822
441,200,14,15,9,10,7,5,15,8,2.205
8320,3773,10,11,8,7,8,7,13,7,2.205141796978532
9317,4225,14,13,11,10,11,13,11,5,2.205207100591716
847,384,11,12,7,8,11,4,0,0,2.2057291666666665
364,165,13,11,7,10,8,3,0,0,2.206060606060606
3872,1755,11,13,11,10,8,9,8,3,2.2062678062678063
3861,1750,9,10,9,7,11,15,13,5,2.2062857142857144
715,324,5,6,11,9,13,6,0,0,2.20679012345679
24300,11011,9,11,15,11,12,13,15,7,2.2068840250658432
17303,7840,11,10,11,14,13,14,11,4,2.207015306122449
2704,1225,13,14,13,15,8,7,12,5,2.20734693877551
5625,2548,15,13,5,6,15,14,15,7,2.2076138147566717
28561,12936,13,14,13,11,13,14,13,6,2.20786951144094
4851,2197,14,13,14,13,9,13,11,4,2.2080109239872554
3675,1664,7,8,5,4,14,13,15,8,2.2085336538461537
2940,1331,9,11,14,11,10,11,7,3,2.2088655146506384
1120,507,14,13,10,13,8,3,0,0,2.2090729783037477
243,110,9,10,12,11,9,4,0,0,2.209090909090909
13068,5915,11,13,9,7,11,13,12,5,2.2092983939137785
875,396,5,6,10,9,14,11,15,8,2.20959595959596
495,224,15,14,11,10,15,8,0,0,2.2098214285714284
1872,847,12,11,12,11,13,7,0,0,2.2101534828807554
1408,637,8,7,11,14,12,13,8,3,2.2103610675039245
325,147,13,14,10,9,15,7,0,0,2.2108843537414966
2156,975,14,13,14,15,11,5,0,0,2.2112820512820512
637,288,13,12,7,8,7,3,0,0,2.2118055555555554
9317,4212,11,12,11,9,11,13,7,3,2.2120132953466287
4860,2197,12,13,12,13,15,13,9,4,2.212107419208011
896,405,8,9,14,15,8,3,0,0,2.2123456790123455
3042,1375,13,15,13,10,9,11,12,5,2.2123636363636363
1936,875,4,5,8,7,11,10,11,5,2.2125714285714286
10125,4576,15,13,9,11,5,4,15,8,2.2126311188811187
5915,2673,13,11,7,9,10,9,13,6,2.2128694350916573
1859,840,13,12,11,10,13,7,0,0,2.2130952380952382
1875,847,10,11,10,11,5,4,15,7,2.2136953955135774
6075,2744,15,14,6,7,15,14,9,4,2.2139212827988337
4116,1859,14,13,9,11,14,13,7,3,2.2140935987089834
8788,3969,8,9,13,14,13,9,13,7,2.2141597379692617
567,256,9,8,7,8,9,4,0,0,2.21484375
11979,5408,9,8,11,13,11,13,11,4,2.215051775147929
14742,6655,9,11,14,11,9,11,13,5,2.2151765589782118
144,65,12,13,12,5,0,0,0,0,2.2153846153846155
7000,3159,10,9,10,13,10,9,7,3,2.2158911047799936
195,88,13,11,15,8,0,0,0,0,2.215909090909091
605,273,11,13,11,9,15,7,0,0,2.2161172161172162
512,231,8,7,8,11,8,3,0,0,2.2164502164502164
16900,7623,10,9,10,11,13,11,13,7,2.2169749442476716
1521,686,13,14,9,7,13,7,0,0,2.217201166180758
5488,2475,14,15,14,15,12,11,7,3,2.2173737373737374
1386,625,14,15,6,5,9,10,11,5,2.2176
539,243,5,6,11,9,14,15,7,3,2.2181069958847734
3549,1600,9,8,13,15,7,8,13,5,2.218125
1331,600,11,10,11,12,11,5,0,0,2.2183333333333333
832,375,6,5,13,15,8,9,12,5,2.2186666666666666
375,169,15,13,10,13,5,2,0,0,2.2189349112426036
10935,4928,9,8,9,11,9,8,15,7,2.2189529220779223
2197,990,13,11,13,15,13,6,0,0,2.2191919191919194
6292,2835,13,15,11,9,11,14,8,3,2.219400352733686
26325,11858,9,11,15,11,13,14,15,7,2.220020239500759
9900,4459,15,14,11,13,8,7,15,7,2.2202287508409957
231,104,9,8,11,13,7,3,0,0,2.2211538461538463
1344,605,14,15,12,11,12,11,2,1,2.221487603305785
2275,1024,7,8,5,4,13,12,15,8,2.2216796875
1944,875,9,10,9,7,4,5,12,5,2.2217142857142855
20,9,8,9,5,2,0,0,0,0,2.2222222222222223
13689,6160,9,8,13,14,9,11,13,5,2.2222402597402597
1089,490,11,13,9,7,11,14,13,5,2.2224489795918365
27885,12544,13,14,13,14,11,8,15,8,2.2229751275510203
2401,1080,14,15,7,8,7,6,7,3,2.223148148148148
13182,5929,13,14,13,11,12,11,13,7,2.2233091583740934
2288,1029,8,7,11,14,8,7,13,6,2.2235179786200194
1001,450,14,15,11,10,13,6,0,0,2.2244444444444444
15379,6912,13,12,13,12,7,8,13,6,2.224971064814815
3500,1573,15,13,10,11,10,11,7,3,2.225047679593134
17303,7776,11,12,11,9,11,12,13,6,2.2251800411522633
405,182,15,14,12,13,9,4,0,0,2.2252747252747254
2704,1215,8,9,4,3,13,15,13,6,2.225514403292181
1200,539,10,11,8,7,15,7,0,0,2.226345083487941
9408,4225,14,13,14,15,12,13,12,5,2.2267455621301777
49,22,9,11,7,6,7,3,0,0,2.227272727272727
3388,1521,14,13,11,13,11,9,2,1,2.227481919789612
891,400,9,8,9,10,11,5,0,0,2.2275
1925,864,5,6,11,9,7,6,15,8,2.228009259259259
3993,1792,11,10,11,14,11,8,15,8,2.228236607142857
7280,3267,13,11,7,9,10,11,8,3,2.228344046525865
7040,3159,8,9,10,9,11,13,8,3,2.2285533396644506
78,35,13,14,12,5,0,0,0,0,2.2285714285714286
1625,729,5,6,10,9,10,9,13,6,2.2290809327846364
10985,4928,13,14,13,11,13,12,15,8,2.2290990259740258
7865,3528,10,9,11,14,13,14,11,4,2.2293083900226756
4900,2197,14,13,10,13,14,13,5,2,2.2303140646335913
5103,2288,14,13,9,11,9,8,9,4,2.230332167832168
16562,7425,14,15,13,11,13,15,7,3,2.2305723905723904
13552,6075,8,9,14,15,11,9,11,5,2.2307818930041154
5577,2500,13,15,13,10,9,10,11,5,2.2308
20736,9295,12,13,12,13,12,11,12,5,2.2308768154922003
7425,3328,9,8,11,13,5,4,15,8,2.2310697115384617
13013,5832,13,12,7,9,11,9,13,6,2.231310013717421
270,121,9,11,14,11,15,7,0,0,2.231404958677686
2640,1183,11,13,8,7,15,13,2,1,2.231614539306847
2187,980,9,10,9,7,6,7,9,4,2.2316326530612245
17576,7875,8,7,13,15,13,15,13,5,2.231873015873016
125,56,5,6,5,4,15,7,0,0,2.232142857142857
3773,1690,14,13,14,13,7,10,11,4,2.2325443786982246
1715,768,7,8,5,4,7,8,7,3,2.2330729166666665
